,City,Latitude,Longitude,Date,Month,Year,Season,Temperature_(°C)_Max,Temperature_(°C)_Avg,Temperature_(°C)_Min,Humidity_(%)_Max,Humidity_(%)_Avg,Humidity_(%)_Min,Wind_Speed_(kph)_Max,Wind_Speed_(kph)_Avg,Wind_Speed_(kph)_Min,Pressure_(hPa)_Max
27563,Ottawa,45.3202,-75.6682,2014-08-21,August,2014,summer,22.8,19.3,17.8,100.0,93.6,83.0,22.5,15.3,8.0,1002.0
27564,Ottawa,45.3202,-75.6682,2014-08-22,August,2014,summer,22.2,18.8,16.1,100.0,85.9,73.0,22.5,15.4,9.7,1006.0
27565,Ottawa,45.3202,-75.6682,2014-08-23,August,2014,summer,26.1,19.8,16.1,94.0,79.5,50.0,19.3,13.2,3.2,1009.0
27566,Ottawa,45.3202,-75.6682,2014-08-24,August,2014,summer,27.8,21.2,13.9,100.0,72.0,45.0,12.9,6.3,0.0,1009.0
27567,Ottawa,45.3202,-75.6682,2014-08-25,August,2014,summer,27.8,21.4,15.0,100.0,73.9,48.0,19.3,8.0,3.2,1009.0
27568,Ottawa,45.3202,-75.6682,2014-08-26,August,2014,summer,28.9,22.1,15.0,100.0,76.3,58.0,25.7,15.0,4.8,1006.0
27569,Ottawa,45.3202,-75.6682,2014-08-27,August,2014,summer,23.9,21.0,17.2,88.0,69.8,53.0,27.4,15.1,9.7,1002.0
27570,Ottawa,45.3202,-75.6682,2014-08-28,August,2014,summer,20.0,16.6,12.8,100.0,72.1,49.0,25.7,16.1,8.0,1006.0
27571,Ottawa,45.3202,-75.6682,2014-08-29,August,2014,summer,22.8,16.6,10.0,100.0,77.7,53.0,14.5,8.4,0.0,1009.0
27572,Ottawa,45.3202,-75.6682,2014-08-30,August,2014,summer,27.2,20.5,15.0,88.0,72.7,51.0,22.5,13.8,4.8,1006.0
27573,Ottawa,45.3202,-75.6682,2014-08-31,August,2014,summer,26.1,22.1,20.0,100.0,87.9,65.0,29.0,18.3,4.8,999.0
27574,Ottawa,45.3202,-75.6682,2014-09-01,September,2014,summer,26.1,21.3,17.2,100.0,83.4,65.0,20.9,10.3,4.8,1002.0
27575,Ottawa,45.3202,-75.6682,2014-09-02,September,2014,summer,27.8,21.8,17.8,100.0,88.0,58.0,27.4,13.5,0.0,996.0
27576,Ottawa,45.3202,-75.6682,2014-09-03,September,2014,summer,25.0,19.6,13.9,100.0,76.4,39.0,22.5,12.6,4.8,1002.0
27577,Ottawa,45.3202,-75.6682,2014-09-04,September,2014,summer,27.2,21.1,13.9,100.0,77.8,54.0,22.5,12.1,4.8,1006.0
27578,Ottawa,45.3202,-75.6682,2014-09-05,September,2014,summer,27.8,23.3,18.9,94.0,82.5,66.0,51.5,16.4,3.2,1006.0
27579,Ottawa,45.3202,-75.6682,2014-09-06,September,2014,summer,22.8,19.3,13.9,100.0,84.9,56.0,29.0,14.6,8.0,1002.0
27580,Ottawa,45.3202,-75.6682,2014-09-07,September,2014,summer,21.1,15.1,8.9,100.0,74.0,46.0,20.9,10.3,0.0,1009.0
27581,Ottawa,45.3202,-75.6682,2014-09-08,September,2014,summer,23.9,16.6,11.1,100.0,79.8,47.0,14.5,7.4,0.0,1013.0
27582,Ottawa,45.3202,-75.6682,2014-09-09,September,2014,summer,22.8,17.9,12.8,94.0,70.9,46.0,19.3,11.1,3.2,1013.0
27583,Ottawa,45.3202,-75.6682,2014-09-10,September,2014,summer,22.8,18.4,12.2,100.0,83.2,69.0,20.9,10.5,0.0,1006.0
27584,Ottawa,45.3202,-75.6682,2014-09-11,September,2014,summer,22.2,17.0,10.0,100.0,84.4,63.0,40.2,25.7,14.5,1006.0
27585,Ottawa,45.3202,-75.6682,2014-09-12,September,2014,summer,12.8,9.8,7.8,82.0,67.5,54.0,20.9,14.3,9.7,1013.0
27586,Ottawa,45.3202,-75.6682,2014-09-13,September,2014,summer,10.0,8.4,7.2,100.0,90.3,71.0,25.7,16.4,4.8,1013.0
27587,Ottawa,45.3202,-75.6682,2014-09-14,September,2014,summer,12.2,8.1,6.1,93.0,77.6,58.0,24.1,10.6,0.0,1013.0
27588,Ottawa,45.3202,-75.6682,2014-09-15,September,2014,summer,17.2,11.6,5.0,100.0,80.3,52.0,22.5,11.7,3.2,1009.0
27589,Ottawa,45.3202,-75.6682,2014-09-16,September,2014,summer,17.8,12.3,8.9,100.0,81.1,45.0,25.7,11.3,3.2,1002.0
27590,Ottawa,45.3202,-75.6682,2014-09-17,September,2014,summer,17.8,11.6,3.9,100.0,86.2,56.0,22.5,11.9,3.2,1002.0
27591,Ottawa,45.3202,-75.6682,2014-09-18,September,2014,summer,11.1,8.1,3.9,94.0,72.7,44.0,25.7,17.9,8.0,1013.0
27592,Ottawa,45.3202,-75.6682,2014-09-19,September,2014,summer,12.8,6.3,1.1,87.0,65.9,38.0,19.3,11.4,8.0,1016.0
27593,Ottawa,45.3202,-75.6682,2014-09-20,September,2014,summer,22.2,16.1,3.9,94.0,78.3,64.0,37.0,19.5,8.0,1006.0
27594,Ottawa,45.3202,-75.6682,2014-09-21,September,2014,autumn,22.8,16.9,10.0,100.0,89.0,73.0,32.2,19.0,9.7,996.0
27595,Ottawa,45.3202,-75.6682,2014-09-22,September,2014,autumn,11.1,8.7,5.0,94.0,78.3,58.0,37.0,25.6,8.0,1006.0
27596,Ottawa,45.3202,-75.6682,2014-09-23,September,2014,autumn,17.8,11.0,3.9,100.0,86.8,68.0,12.9,9.0,0.0,1016.0
27597,Ottawa,45.3202,-75.6682,2014-09-24,September,2014,autumn,22.2,12.8,7.8,100.0,90.6,60.0,14.5,7.9,0.0,1023.0
27598,Ottawa,45.3202,-75.6682,2014-09-25,September,2014,autumn,23.9,16.5,10.0,100.0,78.3,50.0,12.9,6.8,3.2,1019.0
27599,Ottawa,45.3202,-75.6682,2014-09-26,September,2014,autumn,23.9,16.8,12.2,100.0,80.8,47.0,19.3,9.0,4.8,1013.0
27600,Ottawa,45.3202,-75.6682,2014-09-27,September,2014,autumn,27.2,18.4,11.1,100.0,76.5,51.0,12.9,8.2,3.2,1013.0
27601,Ottawa,45.3202,-75.6682,2014-09-28,September,2014,autumn,26.1,18.7,12.8,100.0,73.6,36.0,14.5,10.1,8.0,1009.0
27602,Ottawa,45.3202,-75.6682,2014-09-29,September,2014,autumn,22.8,15.8,10.0,94.0,82.9,65.0,22.5,11.9,3.2,1002.0
27603,Ottawa,45.3202,-75.6682,2014-09-30,September,2014,autumn,15.0,11.1,7.8,100.0,91.3,82.0,20.9,13.2,3.2,1006.0
27604,Ottawa,45.3202,-75.6682,2014-10-01,October,2014,autumn,18.9,13.8,11.1,100.0,84.8,64.0,16.1,12.1,4.8,1009.0
27605,Ottawa,45.3202,-75.6682,2014-10-02,October,2014,autumn,21.1,14.0,8.9,100.0,82.1,60.0,20.9,10.6,0.0,1009.0
27606,Ottawa,45.3202,-75.6682,2014-10-03,October,2014,autumn,23.9,16.1,8.9,100.0,76.1,47.0,37.0,18.3,8.0,1006.0
27607,Ottawa,45.3202,-75.6682,2014-10-04,October,2014,autumn,17.2,13.8,8.9,100.0,91.6,77.0,22.5,14.8,9.7,989.0
27608,Ottawa,45.3202,-75.6682,2014-10-05,October,2014,autumn,13.9,8.6,3.9,93.0,77.7,51.0,24.1,13.4,8.0,996.0
27609,Ottawa,45.3202,-75.6682,2014-10-06,October,2014,autumn,15.0,9.7,5.0,93.0,81.0,59.0,22.5,14.3,3.2,999.0
27610,Ottawa,45.3202,-75.6682,2014-10-07,October,2014,autumn,17.2,13.2,11.1,100.0,83.3,67.0,27.4,15.8,3.2,996.0
27611,Ottawa,45.3202,-75.6682,2014-10-08,October,2014,autumn,15.0,11.8,7.8,100.0,81.5,58.0,41.8,21.6,0.0,996.0
27612,Ottawa,45.3202,-75.6682,2014-10-09,October,2014,autumn,10.0,6.6,2.8,93.0,80.6,66.0,27.4,16.6,8.0,999.0
27613,Ottawa,45.3202,-75.6682,2014-10-10,October,2014,autumn,10.0,6.0,2.2,100.0,80.8,58.0,24.1,11.3,3.2,1006.0
27614,Ottawa,45.3202,-75.6682,2014-10-11,October,2014,autumn,11.1,6.9,2.2,100.0,79.7,54.0,16.1,7.2,3.2,1009.0
27615,Ottawa,45.3202,-75.6682,2014-10-12,October,2014,autumn,13.9,6.0,0.0,100.0,79.0,41.0,12.9,7.9,3.2,1013.0
27616,Ottawa,45.3202,-75.6682,2014-10-13,October,2014,autumn,17.2,9.5,1.1,93.0,78.7,55.0,16.1,9.8,4.8,1009.0
27617,Ottawa,45.3202,-75.6682,2014-10-14,October,2014,autumn,25.0,18.6,12.2,100.0,78.3,57.0,35.4,16.3,4.8,1006.0
27618,Ottawa,45.3202,-75.6682,2014-10-15,October,2014,autumn,22.8,19.6,17.2,94.0,86.1,73.0,22.5,10.6,4.8,999.0
27619,Ottawa,45.3202,-75.6682,2014-10-16,October,2014,autumn,20.0,17.5,15.0,100.0,97.3,94.0,25.7,14.0,0.0,996.0
27620,Ottawa,45.3202,-75.6682,2014-10-17,October,2014,autumn,17.2,14.0,12.2,100.0,88.4,68.0,29.0,15.9,9.7,989.0
27621,Ottawa,45.3202,-75.6682,2014-10-18,October,2014,autumn,13.9,10.6,6.1,94.0,84.5,70.0,37.0,20.8,8.0,996.0
27622,Ottawa,45.3202,-75.6682,2014-10-19,October,2014,autumn,6.1,3.9,1.1,81.0,64.6,49.0,32.2,20.3,8.0,1002.0
27623,Ottawa,45.3202,-75.6682,2014-10-20,October,2014,autumn,7.2,3.2,-2.2,100.0,87.6,70.0,14.5,8.5,3.2,1002.0
27624,Ottawa,45.3202,-75.6682,2014-10-21,October,2014,autumn,7.2,5.6,3.9,100.0,87.7,61.0,29.0,22.4,14.5,1009.0
27625,Ottawa,45.3202,-75.6682,2014-10-22,October,2014,autumn,12.2,8.3,5.0,76.0,68.0,61.0,27.4,18.3,8.0,1013.0
27626,Ottawa,45.3202,-75.6682,2014-10-23,October,2014,autumn,12.8,9.2,5.0,100.0,74.5,58.0,29.0,15.8,3.2,1009.0
27627,Ottawa,45.3202,-75.6682,2014-10-24,October,2014,autumn,16.1,10.2,6.1,100.0,71.7,42.0,14.5,8.5,0.0,1002.0
27628,Ottawa,45.3202,-75.6682,2014-10-25,October,2014,autumn,13.9,8.7,2.2,100.0,85.0,66.0,27.4,13.8,4.8,996.0
27629,Ottawa,45.3202,-75.6682,2014-10-26,October,2014,autumn,8.9,7.6,6.1,93.0,82.0,66.0,29.0,21.4,11.3,996.0
27630,Ottawa,45.3202,-75.6682,2014-10-27,October,2014,autumn,10.0,7.1,3.9,93.0,76.8,66.0,33.8,15.8,8.0,1002.0
27631,Ottawa,45.3202,-75.6682,2014-10-28,October,2014,autumn,12.2,8.6,6.1,100.0,94.8,88.0,22.5,15.3,0.0,1002.0
27632,Ottawa,45.3202,-75.6682,2014-10-29,October,2014,autumn,12.8,10.1,7.8,100.0,77.5,51.0,32.2,17.4,8.0,999.0
27633,Ottawa,45.3202,-75.6682,2014-10-30,October,2014,autumn,7.2,4.2,0.0,93.0,72.0,57.0,27.4,13.0,4.8,1002.0
27634,Ottawa,45.3202,-75.6682,2014-10-31,October,2014,autumn,7.2,3.2,0.0,87.0,67.7,53.0,20.9,10.6,0.0,1006.0
27635,Ottawa,45.3202,-75.6682,2014-11-01,November,2014,autumn,6.1,3.3,1.1,75.0,65.4,60.0,27.4,20.3,16.1,1009.0
27636,Ottawa,45.3202,-75.6682,2014-11-02,November,2014,autumn,6.1,2.6,-1.1,70.0,51.8,34.0,29.0,20.4,11.3,1009.0
27637,Ottawa,45.3202,-75.6682,2014-11-03,November,2014,autumn,7.8,4.2,-1.1,87.0,73.9,57.0,19.3,10.8,3.2,1006.0
27638,Ottawa,45.3202,-75.6682,2014-11-04,November,2014,autumn,13.9,9.8,5.0,100.0,74.5,48.0,35.4,15.8,3.2,1002.0
27639,Ottawa,45.3202,-75.6682,2014-11-05,November,2014,autumn,12.2,9.2,5.0,94.0,72.4,50.0,37.0,22.5,9.7,1006.0
27640,Ottawa,45.3202,-75.6682,2014-11-06,November,2014,autumn,7.2,5.1,3.9,93.0,82.1,66.0,19.3,10.3,0.0,1006.0
27641,Ottawa,45.3202,-75.6682,2014-11-07,November,2014,autumn,3.9,2.0,0.0,100.0,80.7,60.0,37.0,22.4,11.3,999.0
27642,Ottawa,45.3202,-75.6682,2014-11-08,November,2014,autumn,2.8,0.8,-2.2,100.0,76.1,60.0,20.9,14.3,8.0,999.0
27643,Ottawa,45.3202,-75.6682,2014-11-09,November,2014,autumn,6.1,2.8,0.0,93.0,74.4,42.0,27.4,17.2,11.3,999.0
27644,Ottawa,45.3202,-75.6682,2014-11-10,November,2014,autumn,5.0,3.6,2.2,93.0,77.4,65.0,20.9,11.6,0.0,1006.0
27645,Ottawa,45.3202,-75.6682,2014-11-11,November,2014,autumn,15.0,6.1,-1.1,93.0,77.2,48.0,25.7,15.3,9.7,1002.0
27646,Ottawa,45.3202,-75.6682,2014-11-12,November,2014,autumn,8.9,5.3,1.1,100.0,73.2,52.0,40.2,23.7,8.0,1002.0
27647,Ottawa,45.3202,-75.6682,2014-11-13,November,2014,autumn,2.8,0.2,-2.8,100.0,73.8,56.0,25.7,15.1,8.0,1002.0
27648,Ottawa,45.3202,-75.6682,2014-11-14,November,2014,autumn,1.1,-2.8,-6.1,100.0,73.5,48.0,27.4,15.0,8.0,1006.0
27649,Ottawa,45.3202,-75.6682,2014-11-15,November,2014,autumn,1.1,-2.5,-8.9,86.0,65.5,48.0,24.1,13.7,8.0,1013.0
27650,Ottawa,45.3202,-75.6682,2014-11-16,November,2014,autumn,1.1,-0.6,-2.2,100.0,86.4,64.0,20.9,11.4,0.0,1009.0
27651,Ottawa,45.3202,-75.6682,2014-11-17,November,2014,autumn,0.0,-0.6,-2.2,100.0,98.7,93.0,19.3,10.0,0.0,1002.0
27652,Ottawa,45.3202,-75.6682,2014-11-18,November,2014,autumn,0.0,-4.9,-7.8,93.0,70.9,54.0,41.8,33.0,22.5,992.0
27653,Ottawa,45.3202,-75.6682,2014-11-19,November,2014,autumn,-2.8,-6.1,-10.0,86.0,71.9,43.0,37.0,17.5,8.0,1002.0
27654,Ottawa,45.3202,-75.6682,2014-11-20,November,2014,autumn,-1.1,-4.0,-6.1,86.0,69.3,51.0,37.0,23.2,14.5,996.0
27655,Ottawa,45.3202,-75.6682,2014-11-21,November,2014,autumn,-5.0,-7.4,-8.9,86.0,70.3,54.0,27.4,18.2,3.2,1013.0
27656,Ottawa,45.3202,-75.6682,2014-11-22,November,2014,autumn,2.8,-0.6,-7.2,93.0,76.0,60.0,32.2,21.2,11.3,1013.0
27657,Ottawa,45.3202,-75.6682,2014-11-23,November,2014,autumn,7.8,5.2,2.8,100.0,94.8,87.0,14.5,9.8,4.8,1002.0
27658,Ottawa,45.3202,-75.6682,2014-11-24,November,2014,autumn,18.9,10.7,5.0,100.0,83.8,60.0,49.9,28.3,12.9,996.0
27659,Ottawa,45.3202,-75.6682,2014-11-25,November,2014,autumn,7.2,4.4,1.1,75.0,64.8,57.0,41.8,29.8,22.5,1006.0
27660,Ottawa,45.3202,-75.6682,2014-11-26,November,2014,autumn,2.2,-2.1,-3.9,80.0,69.1,60.0,22.5,12.7,0.0,1013.0
27661,Ottawa,45.3202,-75.6682,2014-11-27,November,2014,autumn,-2.8,-3.5,-5.0,80.0,70.8,64.0,19.3,13.5,9.7,1006.0
27662,Ottawa,45.3202,-75.6682,2014-11-28,November,2014,autumn,-3.9,-6.8,-10.0,93.0,75.6,59.0,24.1,13.0,0.0,1009.0
27663,Ottawa,45.3202,-75.6682,2014-11-29,November,2014,autumn,-2.2,-6.0,-12.2,93.0,77.1,59.0,20.9,10.6,0.0,1009.0
27664,Ottawa,45.3202,-75.6682,2014-11-30,November,2014,autumn,8.9,5.9,0.0,100.0,79.1,64.0,24.1,15.0,9.7,999.0
27665,Ottawa,45.3202,-75.6682,2014-12-01,December,2014,autumn,7.2,-0.7,-11.1,93.0,74.3,51.0,45.1,22.4,4.8,1026.0
27666,Ottawa,45.3202,-75.6682,2014-12-02,December,2014,autumn,-8.9,-11.8,-16.1,86.0,62.3,48.0,25.7,19.6,9.7,1029.0
27667,Ottawa,45.3202,-75.6682,2014-12-03,December,2014,autumn,2.2,-1.2,-8.9,100.0,91.8,69.0,27.4,16.6,4.8,1009.0
27668,Ottawa,45.3202,-75.6682,2014-12-04,December,2014,autumn,-1.1,-6.2,-12.8,93.0,65.6,46.0,45.1,20.6,4.8,1023.0
27669,Ottawa,45.3202,-75.6682,2014-12-05,December,2014,autumn,-6.1,-9.6,-16.1,85.0,75.7,63.0,19.3,13.7,9.7,1023.0
27670,Ottawa,45.3202,-75.6682,2014-12-06,December,2014,autumn,0.0,-3.7,-6.1,100.0,89.6,69.0,27.4,12.4,4.8,1019.0
27671,Ottawa,45.3202,-75.6682,2014-12-07,December,2014,autumn,-6.1,-10.4,-13.9,74.0,60.9,41.0,24.1,15.0,3.2,1029.0
27672,Ottawa,45.3202,-75.6682,2014-12-08,December,2014,autumn,-7.2,-11.1,-13.9,80.0,67.0,53.0,25.7,17.1,11.3,1026.0
27673,Ottawa,45.3202,-75.6682,2014-12-09,December,2014,autumn,0.0,-2.9,-6.1,86.0,80.3,74.0,19.3,13.4,8.0,1013.0
27674,Ottawa,45.3202,-75.6682,2014-12-10,December,2014,autumn,0.0,-2.1,-2.8,100.0,86.0,74.0,35.4,29.1,19.3,1006.0
27675,Ottawa,45.3202,-75.6682,2014-12-11,December,2014,autumn,-2.2,-2.9,-5.0,93.0,87.0,80.0,25.7,19.3,14.5,996.0
27676,Ottawa,45.3202,-75.6682,2014-12-12,December,2014,autumn,-2.8,-4.9,-7.2,93.0,86.5,80.0,25.7,19.8,12.9,1002.0
27677,Ottawa,45.3202,-75.6682,2014-12-13,December,2014,autumn,-2.8,-4.5,-6.1,93.0,87.3,69.0,22.5,12.7,0.0,1002.0
27678,Ottawa,45.3202,-75.6682,2014-12-14,December,2014,autumn,1.1,-1.2,-2.8,100.0,93.6,81.0,14.5,8.5,0.0,1002.0
27679,Ottawa,45.3202,-75.6682,2014-12-15,December,2014,autumn,0.0,-0.7,-2.2,100.0,86.2,80.0,11.3,6.1,3.2,1006.0
27680,Ottawa,45.3202,-75.6682,2014-12-16,December,2014,autumn,-1.1,-1.1,-1.1,100.0,94.3,93.0,24.1,16.4,9.7,1006.0
27681,Ottawa,45.3202,-75.6682,2014-12-17,December,2014,autumn,0.0,0.0,0.0,100.0,99.8,93.0,16.1,12.1,4.8,996.0
27682,Ottawa,45.3202,-75.6682,2014-12-18,December,2014,autumn,0.0,-2.3,-5.0,100.0,91.3,86.0,33.8,22.5,12.9,1002.0
27683,Ottawa,45.3202,-75.6682,2014-12-19,December,2014,autumn,-5.0,-8.1,-12.2,92.0,80.5,68.0,32.2,16.6,8.0,1009.0
27684,Ottawa,45.3202,-75.6682,2014-12-20,December,2014,autumn,-6.1,-11.1,-16.1,92.0,84.6,68.0,14.5,7.4,0.0,1013.0
27685,Ottawa,45.3202,-75.6682,2014-12-21,December,2014,winter,-7.2,-9.5,-12.8,100.0,91.6,85.0,14.5,9.2,3.2,1016.0
27686,Ottawa,45.3202,-75.6682,2014-12-22,December,2014,winter,-6.1,-7.7,-8.9,100.0,93.2,86.0,22.5,13.5,3.2,1016.0
27687,Ottawa,45.3202,-75.6682,2014-12-23,December,2014,winter,1.1,-2.6,-7.2,100.0,96.0,86.0,20.9,15.6,11.3,1009.0
27688,Ottawa,45.3202,-75.6682,2014-12-24,December,2014,winter,2.8,2.1,1.1,100.0,99.8,93.0,22.5,14.6,8.0,1002.0
27689,Ottawa,45.3202,-75.6682,2014-12-25,December,2014,winter,7.8,4.3,2.8,100.0,80.7,65.0,57.9,30.4,8.0,999.0
27690,Ottawa,45.3202,-75.6682,2014-12-26,December,2014,winter,6.1,3.2,2.2,87.0,76.7,61.0,29.0,18.8,9.7,1006.0
27691,Ottawa,45.3202,-75.6682,2014-12-27,December,2014,winter,7.8,3.3,0.0,100.0,88.9,81.0,24.1,10.1,3.2,1006.0
27692,Ottawa,45.3202,-75.6682,2014-12-28,December,2014,winter,7.8,2.6,-2.8,87.0,70.0,48.0,33.8,20.9,8.0,1002.0
27693,Ottawa,45.3202,-75.6682,2014-12-29,December,2014,winter,-1.1,-7.3,-11.1,69.0,59.1,49.0,29.0,20.4,11.3,1013.0
27694,Ottawa,45.3202,-75.6682,2014-12-30,December,2014,winter,-11.1,-13.3,-16.1,67.0,56.6,45.0,22.5,14.2,4.8,1019.0
27695,Ottawa,45.3202,-75.6682,2014-12-31,December,2014,winter,-7.2,-10.6,-15.0,92.0,69.4,53.0,33.8,15.6,3.2,1013.0
27696,Ottawa,45.3202,-75.6682,2015-01-01,January,2015,winter,-2.8,-5.1,-7.8,86.0,65.7,54.0,33.8,26.6,19.3,999.0
27697,Ottawa,45.3202,-75.6682,2015-01-02,January,2015,winter,-3.9,-8.7,-12.8,86.0,60.9,38.0,33.8,18.8,8.0,1019.0
27698,Ottawa,45.3202,-75.6682,2015-01-03,January,2015,winter,-11.1,-12.9,-15.0,92.0,74.3,53.0,32.2,18.2,0.0,1019.0
27699,Ottawa,45.3202,-75.6682,2015-01-04,January,2015,winter,0.0,-4.8,-10.0,100.0,93.2,86.0,38.6,21.6,9.7,1002.0
27700,Ottawa,45.3202,-75.6682,2015-01-05,January,2015,winter,-7.8,-15.9,-21.1,86.0,74.3,61.0,38.6,25.7,3.2,1013.0
27701,Ottawa,45.3202,-75.6682,2015-01-06,January,2015,winter,-10.0,-14.8,-22.2,86.0,82.3,73.0,16.1,9.2,3.2,1013.0
27702,Ottawa,45.3202,-75.6682,2015-01-07,January,2015,winter,-10.0,-17.3,-27.8,92.0,75.3,60.0,45.1,27.8,9.7,1013.0
27703,Ottawa,45.3202,-75.6682,2015-01-08,January,2015,winter,-8.9,-17.8,-28.9,86.0,77.6,67.0,27.4,12.6,3.2,1013.0
27704,Ottawa,45.3202,-75.6682,2015-01-09,January,2015,winter,-7.2,-9.7,-16.1,93.0,77.9,58.0,35.4,20.4,8.0,1002.0
27705,Ottawa,45.3202,-75.6682,2015-01-10,January,2015,winter,-10.0,-13.0,-17.2,78.0,68.4,57.0,29.0,16.9,4.8,1013.0
27706,Ottawa,45.3202,-75.6682,2015-01-11,January,2015,winter,-3.9,-8.5,-13.9,86.0,75.3,69.0,19.3,12.6,8.0,1016.0
27707,Ottawa,45.3202,-75.6682,2015-01-12,January,2015,winter,-2.8,-5.6,-17.8,100.0,81.1,66.0,38.6,18.0,0.0,1019.0
27708,Ottawa,45.3202,-75.6682,2015-01-13,January,2015,winter,-17.2,-20.7,-23.9,71.0,64.6,51.0,19.3,10.1,3.2,1029.0
27709,Ottawa,45.3202,-75.6682,2015-01-14,January,2015,winter,-13.9,-20.6,-26.1,85.0,73.4,56.0,11.3,7.7,3.2,1023.0
27710,Ottawa,45.3202,-75.6682,2015-01-15,January,2015,winter,-5.0,-12.9,-21.1,93.0,81.2,73.0,27.4,13.2,4.8,1009.0
27711,Ottawa,45.3202,-75.6682,2015-01-16,January,2015,winter,-2.8,-10.5,-18.9,93.0,70.6,55.0,38.6,27.8,16.1,1013.0
27712,Ottawa,45.3202,-75.6682,2015-01-17,January,2015,winter,-15.0,-19.9,-26.1,84.0,67.9,55.0,25.7,13.8,0.0,1016.0
27713,Ottawa,45.3202,-75.6682,2015-01-18,January,2015,winter,3.9,-4.0,-15.0,93.0,81.3,65.0,24.1,12.9,4.8,996.0
27714,Ottawa,45.3202,-75.6682,2015-01-19,January,2015,winter,0.0,-5.2,-15.0,100.0,89.2,73.0,40.2,22.0,0.0,999.0
27715,Ottawa,45.3202,-75.6682,2015-01-20,January,2015,winter,-15.0,-17.6,-21.1,78.0,70.8,61.0,27.4,19.5,8.0,1006.0
27716,Ottawa,45.3202,-75.6682,2015-01-21,January,2015,winter,-10.0,-16.2,-21.1,85.0,73.5,57.0,14.5,7.9,0.0,1009.0
27717,Ottawa,45.3202,-75.6682,2015-01-22,January,2015,winter,-7.8,-13.5,-18.9,92.0,72.6,53.0,14.5,8.7,0.0,1013.0
27718,Ottawa,45.3202,-75.6682,2015-01-23,January,2015,winter,0.0,-4.9,-12.2,93.0,77.0,60.0,33.8,19.2,8.0,1009.0
27719,Ottawa,45.3202,-75.6682,2015-01-24,January,2015,winter,-2.2,-2.6,-3.9,93.0,86.5,80.0,20.9,15.4,11.3,996.0
27720,Ottawa,45.3202,-75.6682,2015-01-25,January,2015,winter,-2.2,-13.4,-17.2,86.0,66.6,56.0,48.3,23.8,11.3,1006.0
27721,Ottawa,45.3202,-75.6682,2015-01-26,January,2015,winter,-13.9,-17.8,-22.8,85.0,66.7,56.0,24.1,14.8,3.2,1009.0
27722,Ottawa,45.3202,-75.6682,2015-01-27,January,2015,winter,-8.9,-13.8,-17.2,66.0,56.1,45.0,24.1,17.4,8.0,1006.0
27723,Ottawa,45.3202,-75.6682,2015-01-28,January,2015,winter,-7.8,-13.6,-17.8,67.0,53.2,41.0,24.1,15.9,4.8,1013.0
27724,Ottawa,45.3202,-75.6682,2015-01-29,January,2015,winter,-7.8,-11.1,-18.9,93.0,78.5,53.0,25.7,12.1,3.2,1013.0
27725,Ottawa,45.3202,-75.6682,2015-01-30,January,2015,winter,-6.1,-10.9,-18.9,93.0,76.1,57.0,40.2,25.4,4.8,1009.0
27726,Ottawa,45.3202,-75.6682,2015-01-31,January,2015,winter,-13.9,-18.7,-25.0,85.0,66.2,51.0,25.7,13.8,4.8,1013.0
27727,Ottawa,45.3202,-75.6682,2015-02-01,February,2015,winter,-13.9,-17.8,-20.0,85.0,60.8,43.0,29.0,16.6,9.7,1013.0
27728,Ottawa,45.3202,-75.6682,2015-02-02,February,2015,winter,-15.0,-18.4,-22.2,78.0,68.3,56.0,35.4,23.5,4.8,1006.0
27729,Ottawa,45.3202,-75.6682,2015-02-03,February,2015,winter,-7.8,-15.7,-25.0,86.0,75.3,61.0,20.9,11.3,4.8,1006.0
27730,Ottawa,45.3202,-75.6682,2015-02-04,February,2015,winter,-5.0,-8.0,-11.1,100.0,86.3,73.0,32.2,10.6,0.0,1006.0
27731,Ottawa,45.3202,-75.6682,2015-02-05,February,2015,winter,-11.1,-17.2,-23.9,79.0,65.6,56.0,29.0,15.4,4.8,1013.0
27732,Ottawa,45.3202,-75.6682,2015-02-06,February,2015,winter,-7.8,-15.0,-23.9,93.0,76.7,67.0,14.5,8.2,0.0,1009.0
27733,Ottawa,45.3202,-75.6682,2015-02-07,February,2015,winter,-10.0,-13.4,-15.0,85.0,71.6,67.0,19.3,10.1,0.0,1006.0
27734,Ottawa,45.3202,-75.6682,2015-02-08,February,2015,winter,-13.9,-15.7,-17.2,85.0,76.5,66.0,38.6,27.2,19.3,1006.0
27735,Ottawa,45.3202,-75.6682,2015-02-09,February,2015,winter,-12.2,-13.7,-16.1,85.0,76.2,67.0,32.2,20.0,9.7,1009.0
27736,Ottawa,45.3202,-75.6682,2015-02-10,February,2015,winter,-5.0,-9.3,-12.2,85.0,69.1,45.0,14.5,9.0,3.2,1013.0
27737,Ottawa,45.3202,-75.6682,2015-02-11,February,2015,winter,-11.1,-13.2,-17.2,92.0,70.9,52.0,25.7,15.1,8.0,1013.0
27738,Ottawa,45.3202,-75.6682,2015-02-12,February,2015,winter,-8.9,-13.6,-20.0,92.0,76.6,61.0,40.2,23.5,3.2,1006.0
27739,Ottawa,45.3202,-75.6682,2015-02-13,February,2015,winter,-18.9,-22.6,-27.2,70.0,58.0,42.0,29.0,15.4,4.8,1009.0
27740,Ottawa,45.3202,-75.6682,2015-02-14,February,2015,winter,-12.8,-16.9,-21.1,85.0,78.5,71.0,27.4,18.5,9.7,1002.0
