Column1,dias,Date,City,Time_Temperature_(°F)_Max,Time_Temperature_(°F)_Avg,Time_Temperature_(°F)_Min,Dew_Point_(°F)_Max,Dew_Point_(°F)_Avg,Dew_Point_(°F)_Min,Humidity_(%)_Max,Humidity_(%)_Avg,Humidity_(%)_Min,Wind_Speed_(mph)_Max,Wind_Speed_(mph)_Avg,Wind_Speed_(mph)_Min,Pressure_(in)_Max,Pressure_(in)_Avg,Pressure_(in)_Min,Month,Year
10,10,10/06/2016,Elche,81,74.9,68,70,65.3,59,88,73.4,48,10,4.7,0,29.7,29.6,29.6,Jun,2016
27,27,27/05/2017,Elche,81,74.9,68,64,55.5,48,69,51.5,39,24,10.7,0,29.9,29.9,29.8,May,2017
13,13,13/09/2017,Elche,82,74.9,68,70,61.8,52,88,64.6,39,9,4.8,0,30.1,30,30,Sep,2017
17,17,17/09/2007,Elche,84,74.9,68,70,65.8,63,88,74.2,51,10,4.1,0,29.9,29.8,29.7,Sep,2007
13,13,13/07/2004,Elche,81,75,68,63,60.1,59,73,60.3,48,12,6.5,0,29.9,29.9,29.9,Jul,2004
14,14,14/06/2013,Elche,81,75,68,66,58.9,50,78,57.8,44,13,5.7,0,29.9,29.9,29.9,Jun,2013
22,22,22/09/2013,Elche,81,75,68,66,64.6,63,88,71.8,54,12,3.9,0,30.1,30.1,30,Sep,2013
30,30,30/06/2014,Elche,81,75,68,68,63.6,55,78,68.3,54,10,5.5,0,29.9,29.9,29.9,Jun,2014
12,12,12/09/2009,Elche,82,75,68,68,60.6,52,78,62.3,37,13,6.3,1,29.9,29.8,29.8,Sep,2009
21,21,21/08/2005,Elche,81,75.1,68,68,48.8,36,74,41.7,20,15,8.9,0,29.9,29.9,29.9,Aug,2005
28,28,28/05/2017,Elche,81,75.1,68,59,52.6,48,61,46.1,34,22,11.8,0,29.9,29.9,29.9,May,2017
19,19,19/06/2006,Elche,84,75.1,68,64,62.6,59,83,66.1,42,14,4.9,0,29.8,29.8,29.7,Jun,2006
10,10,10/09/2009,Elche,82,75.2,68,64,60.9,55,78,61.8,45,12,5.8,1,30,30,30,Sep,2009
16,16,16/09/2019,Elche,82,75.2,68,72,69.2,66,100,82.4,62,9,3.1,0,29.9,29.9,29.9,Sep,2019
18,18,18/09/2010,Elche,84,75.2,68,68,62.9,57,83,66.7,40,15,7.1,0,29.9,29.8,29.7,Sep,2010
16,16,16/09/2007,Elche,81,75.3,68,68,64.9,59,83,70.7,54,16,7.6,0,30,29.9,29.9,Sep,2007
25,25,25/06/2011,Elche,81,75.3,68,68,64.6,63,83,70.7,57,12,6.3,1,30.1,30.1,30,Jun,2011
21,21,21/06/2014,Elche,81,75.3,68,68,61.6,55,78,63,51,12,5.1,0,29.8,29.8,29.8,Jun,2014
7,7,7/09/2020,Elche,81,75.3,68,68,63.8,57,88,68.9,47,20,6.9,0,30,29.9,29.8,Sep,2020
29,29,29/06/2021,Elche,81,75.4,68,70,65.7,59,83,72.2,58,14,7.8,2,29.9,29.8,29.8,Jun,2021
20,20,20/09/2022,Elche,82,75.4,68,66,63.7,63,83,67.8,51,10,4.7,0,29.9,29.9,29.9,Sep,2022
21,21,21/09/2008,Elche,86,75.4,68,68,65.3,61,94,72.1,45,14,3.5,0,29.9,29.8,29.7,Sep,2008
30,30,30/06/2006,Elche,81,75.6,68,66,64.9,63,83,70.4,58,10,4.3,0,30,29.9,29.9,Jun,2006
15,15,15/06/2006,Elche,82,75.6,68,64,60.5,54,78,60.8,42,14,7.1,0,29.8,29.8,29.7,Jun,2006
10,10,10/09/2010,Elche,82,75.6,68,64,58.2,52,73,55.9,39,10,5.9,1,30,30,29.9,Sep,2010
14,14,14/09/2010,Elche,82,75.6,68,70,66.7,63,88,74.9,54,12,3.6,0,30.1,30,30,Sep,2010
11,11,11/08/2002,Elche,84,75.6,68,66,52.7,0,83,51.2,14,20,7.8,2,29.9,29.8,29.7,Aug,2002
12,12,12/09/2013,Elche,81,75.7,68,68,64.7,61,83,69,57,16,7.3,0,30,29.9,29.9,Sep,2013
5,5,5/07/2017,Elche,81,75.7,68,72,68.2,64,89,77.7,65,17,8.7,3,29.9,29.9,29.8,Jul,2017
12,12,12/09/2017,Elche,81,75.7,68,70,60.3,48,74,59.2,43,21,9.7,0,30,29.8,29.7,Sep,2017
1,1,1/07/2021,Elche,82,75.7,68,68,66,63,88,72.8,54,8,4.5,0,29.9,29.9,29.8,Jul,2021
12,12,12/07/2004,Elche,81,75.8,68,63,61.6,59,73,61.5,51,17,7.6,0,29.9,29.8,29.8,Jul,2004
11,11,11/08/2017,Elche,81,75.8,68,64,61.1,55,73,61,44,13,7.2,0,30,30,29.9,Aug,2017
16,16,16/09/2002,Elche,82,75.8,68,68,66.2,64,88,73.2,54,9,3.6,0,29.8,29.7,29.7,Sep,2002
6,6,6/09/2017,Elche,82,75.8,68,72,68.7,63,100,79,58,12,5.5,0,30,30,29.9,Sep,2017
27,27,27/06/2020,Elche,82,75.8,68,70,67.3,64,94,75.9,58,10,4.1,0,29.9,29.8,29.8,Jun,2020
15,15,15/09/2013,Elche,86,75.8,68,72,66.4,61,89,74.2,45,14,5.5,1,29.9,29.8,29.8,Sep,2013
11,11,11/09/2005,Elche,88,75.8,68,57,42.4,0,64,33.1,14,21,10,0,29.8,29.8,29.7,Sep,2005
5,5,5/07/2013,Elche,81,75.9,68,68,65.1,61,88,70.4,54,9,4.1,0,30.1,30,30,Jul,2013
17,17,17/09/2002,Elche,81,76,68,70,67,64,88,74.5,58,8,3.8,0,29.8,29.7,29.7,Sep,2002
24,24,24/08/2007,Elche,81,76,68,63,58.7,54,69,55.9,42,29,16.9,1,29.9,29.8,29.7,Aug,2007
18,18,18/06/2003,Elche,82,76,68,68,65.7,59,88,71.5,45,17,7,0,30,29.9,29.8,Jun,2003
4,4,4/07/2004,Elche,82,76,68,66,62.7,59,78,63.8,48,12,6.4,0,30,29.9,29.9,Jul,2004
5,5,5/11/2013,Elche,84,76,68,55,53.5,50,60,46.3,32,28,15.5,3,29.9,29.8,29.7,Nov,2013
22,22,22/06/2020,Elche,84,76,68,68,62.3,54,88,64.3,35,12,5.7,0,30,30,29.9,Jun,2020
18,18,18/09/2021,Elche,84,76,68,70,66.5,63,88,73.8,51,13,5.8,0,29.8,29.8,29.7,Sep,2021
30,30,30/06/2022,Elche,84,76,68,70,65.7,61,94,72.1,51,10,4.2,0,29.8,29.7,29.7,Jun,2022
15,15,15/08/2016,Elche,81,76.1,68,68,64.5,59,74,67.4,61,10,5.8,1,30,29.9,29.9,Aug,2016
13,13,13/09/2002,Elche,82,76.1,68,70,66.8,63,83,73.6,58,13,5.2,0,29.8,29.7,29.7,Sep,2002
13,13,13/09/2010,Elche,82,76.1,68,68,65.1,61,88,70,58,9,4.7,0,30.1,30.1,30,Sep,2010
5,5,5/09/2012,Elche,82,76.1,68,66,62.3,57,73,62.9,54,13,6.1,0,29.9,29.9,29.9,Sep,2012
4,4,4/09/2013,Elche,82,76.1,68,68,64.3,61,88,68.7,48,16,8.2,0,30,30,29.9,Sep,2013
28,28,28/06/2006,Elche,84,76.1,68,66,62.6,59,83,64.2,45,12,4.3,0,29.9,29.8,29.8,Jun,2006
18,18,18/08/2006,Elche,84,76.1,68,64,53.9,46,61,46.6,32,13,6.7,1,29.8,29.7,29.6,Aug,2006
17,17,17/07/2008,Elche,84,76.1,68,66,62.3,59,83,63,45,20,7,0,29.9,29.8,29.8,Jul,2008
30,30,30/06/2009,Elche,84,76.1,68,68,65,61,83,69.5,54,9,3.2,0,29.9,29.9,29.9,Jun,2009
19,19,19/07/2016,Elche,81,76.2,68,68,65.6,64,88,71.1,61,9,5.3,1,30,29.9,29.9,Jul,2016
24,24,24/08/2002,Elche,82,76.2,68,68,64.2,59,88,68,45,16,7.2,1,29.9,29.8,29.8,Aug,2002
19,19,19/07/2009,Elche,82,76.2,68,64,62.1,59,73,62.2,51,12,6.5,0,30,30,30,Jul,2009
28,28,28/09/2011,Elche,82,76.2,68,66,62.1,57,78,62.3,48,15,9.3,1,30.1,30,30,Sep,2011
9,9,9/09/2013,Elche,82,76.2,68,70,67.2,63,94,74.6,58,16,4.3,0,30.1,30,30,Sep,2013
16,16,16/09/2014,Elche,82,76.2,68,72,66.5,59,88,72.6,61,10,4.1,0,29.7,29.7,29.6,Sep,2014
4,4,4/09/2017,Elche,82,76.2,68,73,69.9,66,100,81.7,65,13,5.9,0,29.9,29.8,29.7,Sep,2017
14,14,14/07/2021,Elche,82,76.2,68,66,61.6,57,68,60.5,54,14,6.3,2,29.9,29.9,29.9,Jul,2021
28,28,28/06/2022,Elche,82,76.2,68,70,65.6,61,88,70.7,48,12,5.4,0,29.9,29.9,29.9,Jun,2022
20,20,20/09/2008,Elche,84,76.2,68,68,65.3,63,83,69.8,51,10,4.5,1,30,29.9,29.9,Sep,2008
2,2,2/07/2021,Elche,84,76.2,68,70,67.8,64,94,76.3,58,10,4.7,0,29.9,29.8,29.8,Jul,2021
25,25,25/06/2006,Elche,82,76.3,68,68,65.3,63,88,69.9,51,12,5.1,0,29.8,29.7,29.7,Jun,2006
18,18,18/07/2008,Elche,82,76.3,68,70,65.5,59,88,70.3,45,12,5.5,0,29.9,29.9,29.8,Jul,2008
10,10,10/06/2015,Elche,82,76.3,68,68,60.4,50,83,59.4,32,16,8,0,29.8,29.8,29.7,Jun,2015
26,26,26/06/2018,Elche,82,76.3,68,70,64.5,57,88,68.7,45,10,5.1,0,29.9,29.9,29.9,Jun,2018
17,17,17/06/2005,Elche,84,76.3,68,63,55.2,48,73,49.6,28,12,5.1,0,30.1,30.1,30,Jun,2005
16,16,16/07/2021,Elche,84,76.3,68,66,64,63,83,66.3,48,13,5.4,0,29.9,29.9,29.9,Jul,2021
24,24,24/09/2010,Elche,86,76.3,68,64,58.4,54,83,56.8,33,21,10.7,1,29.8,29.7,29.6,Sep,2010
22,22,22/09/2008,Elche,88,76.3,68,72,62.7,46,100,68,24,14,5.8,0,29.7,29.7,29.6,Sep,2008
20,20,20/06/2002,Elche,82,76.4,68,64,54.2,41,69,47,30,16,8.5,2,30,29.9,29.9,Jun,2002
16,16,16/09/2011,Elche,82,76.4,68,70,67.3,63,88,74.1,58,9,3.3,0,29.9,29.8,29.8,Sep,2011
12,12,12/08/2017,Elche,82,76.4,68,66,62.8,59,78,63.3,51,12,8,0,30,30,29.9,Aug,2017
19,19,19/09/2002,Elche,84,76.4,68,72,67.7,64,88,75.2,58,10,4.6,1,29.9,29.1,0,Sep,2002
21,21,21/06/2018,Elche,84,76.4,68,70,62.1,54,83,63.2,37,13,6.2,1,29.9,29.9,29.9,Jun,2018
12,12,12/07/2007,Elche,82,76.5,68,64,62.2,57,83,61.8,45,13,8.4,1,30,30,29.9,Jul,2007
18,18,18/08/2014,Elche,82,76.5,68,68,65.1,61,88,68.4,57,14,6.1,0,29.9,29.8,29.7,Aug,2014
6,6,6/09/2020,Elche,82,76.5,68,66,64.2,61,83,66.7,51,10,5.7,0,29.9,29.9,29.8,Sep,2020
14,14,14/09/2020,Elche,82,76.5,68,72,65.2,55,83,68.3,53,14,7,0,30.1,30,30,Sep,2020
23,23,23/06/2006,Elche,84,76.5,68,66,62,57,78,61.5,45,14,7.9,0,29.8,29.8,29.7,Jun,2006
24,24,24/08/2006,Elche,84,76.5,68,66,64,59,83,66.2,45,9,5.3,1,29.8,29.8,29.7,Aug,2006
22,22,22/06/2006,Elche,88,76.5,68,68,63.7,55,88,67.1,33,12,4.8,1,29.8,29.8,29.8,Jun,2006
30,30,30/08/2002,Elche,84,76.6,68,68,65.3,63,88,70.1,51,9,3.7,0,56.4,30.6,29.9,Aug,2002
17,17,17/08/2006,Elche,84,76.6,68,57,48.5,43,50,37.6,29,16,7.5,1,29.6,29.6,29.6,Aug,2006
17,17,17/07/2021,Elche,84,76.6,68,70,66.4,61,88,71.7,45,10,5.2,0,29.9,29.9,29.8,Jul,2021
4,4,4/09/2020,Elche,82,76.7,68,66,63.9,63,83,65.3,54,16,8.6,2,30.1,30.1,30,Sep,2020
29,29,29/09/2013,Elche,84,76.7,68,61,53.6,50,69,46,32,17,9.2,1,29.7,29.6,29.6,Sep,2013
14,14,14/09/2018,Elche,84,76.7,68,72,68.8,66,94,77,55,13,6.3,0,29.9,29.9,29.9,Sep,2018
16,16,16/09/2020,Elche,84,76.7,68,72,67.3,57,94,74.1,40,10,5.1,0,30,29.9,29.9,Sep,2020
27,27,27/07/2021,Elche,84,76.7,68,68,66.8,63,94,72.5,48,12,5.5,1,29.9,29.8,29.7,Jul,2021
2,2,2/05/2020,Elche,88,76.7,68,59,55.1,52,73,48.1,29,22,11.3,1,29.9,29.9,29.9,May,2020
20,20,20/07/2009,Elche,82,76.8,68,68,64.9,61,78,67.3,54,12,5.8,0,30,30,29.9,Jul,2009
17,17,17/08/2002,Elche,84,76.8,68,68,65.7,63,88,70,48,8,3.8,0,29.9,29.8,29.7,Aug,2002
3,3,3/09/2002,Elche,84,76.8,68,70,66.7,61,88,72.5,45,12,4.7,0,29.9,29.9,29.8,Sep,2002
15,15,15/07/2007,Elche,84,76.8,68,68,62.8,54,73,62.2,44,22,10.6,1,29.9,29.9,29.8,Jul,2007
22,22,22/06/2012,Elche,84,76.8,68,72,69.8,64,94,79.2,54,21,9.6,0,30,29.9,29.8,Jun,2012
1,1,1/07/2016,Elche,84,76.8,68,70,63.1,57,78,63.4,40,12,4.4,0,29.9,29.9,29.9,Jul,2016
6,6,6/07/2018,Elche,84,76.8,68,72,65.6,61,89,68.8,48,13,6.7,0,30,29.9,29.9,Jul,2018
3,3,3/07/2021,Elche,84,76.8,68,73,70.2,66,94,80.2,62,10,4.5,0,29.8,29.8,29.7,Jul,2021
10,10,10/07/2021,Elche,84,76.8,68,72,61.1,50,89,59.4,34,10,5.6,1,30,29.9,29.8,Jul,2021
9,9,9/09/2010,Elche,86,76.8,68,68,56.6,41,83,52.8,20,17,7.4,0,30,29.9,29.8,Sep,2010
11,11,11/10/2012,Elche,90,76.8,68,68,62,54,94,63.6,29,15,5.5,0,29.7,29.7,29.7,Oct,2012
25,25,25/09/2019,Elche,90,76.8,68,70,62.1,54,83,62.4,33,18,9,2,29.9,29.8,29.8,Sep,2019
27,27,27/06/2009,Elche,82,76.9,68,68,60.7,41,78,58.4,29,12,5.5,0,29.8,29.8,29.7,Jun,2009
8,8,8/09/2006,Elche,84,76.9,68,68,64.6,59,83,66.6,51,10,4.9,0,29.9,29.9,29.8,Sep,2006
19,19,19/06/2007,Elche,84,76.9,68,66,61.2,54,83,60.8,35,9,5,1,29.7,29.7,29.7,Jun,2007
24,24,24/06/2015,Elche,84,76.9,68,68,62.1,54,78,61.2,39,20,9.1,0,30,29.9,29.8,Jun,2015
3,3,3/08/2021,Elche,82,77,68,68,65.9,63,88,69.5,51,12,5.7,0,29.9,29.8,29.8,Aug,2021
16,16,16/06/2002,Elche,84,77,68,59,49.5,41,64,39.1,27,18,9.6,2,29.9,29.9,29.9,Jun,2002
29,29,29/06/2006,Elche,84,77,68,66,63.1,59,78,62.8,42,13,4.4,0,29.9,29.9,29.9,Jun,2006
6,6,6/07/2006,Elche,84,77,68,70,66,63,88,69.9,51,16,7.3,0,30,29.9,29.8,Jul,2006
26,26,26/08/2002,Elche,86,77,68,64,58.8,48,73,55.8,27,15,7.5,3,29.9,29.8,29.8,Aug,2002
16,16,16/06/2007,Elche,86,77,68,64,59.1,52,83,56.2,31,15,6.4,0,29.8,29.7,29.7,Jun,2007
22,22,22/06/2018,Elche,86,77,68,70,60.7,55,88,58.8,35,10,5.1,0,29.9,29.9,29.9,Jun,2018
26,26,26/09/2021,Elche,86,77,68,72,59.8,50,89,57.5,30,13,6,0,30,29.9,29.9,Sep,2021
18,18,18/06/2002,Elche,88,77,68,64,53.8,45,73,46.4,22,13,6,0,29.9,29.9,29.9,Jun,2002
16,16,16/06/2003,Elche,91,77,68,64,58.8,50,78,54.7,26,13,6.2,1,29.8,29.8,29.7,Jun,2003
17,17,17/09/2011,Elche,84,77.1,68,72,68.1,64,94,74.3,55,9,2.3,0,29.9,29.8,29.8,Sep,2011
4,4,4/07/2018,Elche,86,77.1,68,72,67.9,59,100,75.1,40,9,4.5,0,29.8,29.8,29.7,Jul,2018
14,14,14/08/2002,Elche,84,77.2,68,68,66.2,61,83,69.3,55,12,4.7,0,29.9,29.9,29.8,Aug,2002
18,18,18/08/2009,Elche,84,77.2,68,72,62.5,54,78,60.8,44,13,4.9,0,29.9,29.9,29.9,Aug,2009
23,23,23/08/2019,Elche,84,77.2,68,70,65.9,55,88,69.4,37,12,6.2,0,30,29.9,29.9,Aug,2019
21,21,21/06/2006,Elche,86,77.2,68,66,62.4,59,78,61.7,40,10,4.7,0,29.9,29.8,29.8,Jun,2006
13,13,13/09/2015,Elche,86,77.2,68,72,68.4,64,94,75.4,51,12,6.2,1,29.8,29.7,29.6,Sep,2015
7,7,7/09/2011,Elche,88,77.2,68,72,67.3,64,94,73.2,48,9,3.4,0,30.1,30,29.9,Sep,2011
2,2,2/07/2007,Elche,82,77.3,68,68,63.4,54,83,63.5,44,12,5.8,0,29.9,29.8,29.7,Jul,2007
27,27,27/08/2005,Elche,84,77.3,68,70,65.7,61,83,68.3,51,10,3.6,0,29.9,29.8,29.8,Aug,2005
30,30,30/08/2006,Elche,84,77.3,68,70,64.5,59,83,65.4,45,20,9.5,0,30,29.9,29.8,Aug,2006
15,15,15/09/2011,Elche,84,77.3,68,72,66.6,59,88,70,54,13,5,0,29.9,29.8,29.8,Sep,2011
25,25,25/08/2016,Elche,84,77.3,68,70,63.7,59,78,63.5,42,15,8.3,1,29.9,29.9,29.8,Aug,2016
19,19,19/07/2018,Elche,84,77.3,68,73,69.6,63,94,77.2,58,10,5,0,29.8,29.8,29.8,Jul,2018
14,14,14/06/2017,Elche,84,77.4,68,68,60.9,54,78,58.5,37,13,6.8,0,29.8,29.8,29.8,Jun,2017
21,21,21/06/2017,Elche,84,77.4,68,72,62.8,54,89,61.7,42,10,5,1,29.9,29.9,29.9,Jun,2017
3,3,3/07/2019,Elche,84,77.4,68,72,65.1,59,89,67.2,45,17,7.9,1,29.8,29.8,29.7,Jul,2019
9,9,9/09/2017,Elche,91,77.4,68,72,60.5,32,100,65.2,13,18,7.5,0,29.7,29.6,29.4,Sep,2017
12,12,12/08/2011,Elche,84,77.5,68,72,67,57,83,70.4,53,12,5.7,0,29.9,29.8,29.8,Aug,2011
5,5,5/07/2020,Elche,84,77.5,68,68,64.3,59,83,64.3,42,12,5.3,0,30,30,29.9,Jul,2020
20,20,20/09/2002,Elche,86,77.5,68,72,67.1,59,88,70.7,54,10,4.3,0,29.9,29.9,29.8,Sep,2002
25,25,25/06/2015,Elche,86,77.5,68,66,59.9,48,83,58.3,27,12,4.7,0,30,30,30,Jun,2015
27,27,27/08/2016,Elche,86,77.5,68,68,65.3,61,78,66.4,51,9,4,0,30,29.9,29.9,Aug,2016
26,26,26/07/2021,Elche,82,77.6,68,75,69,63,94,76.6,51,21,7.2,2,29.8,29.7,29.6,Jul,2021
21,21,21/08/2009,Elche,84,77.6,68,73,66.6,57,83,69.5,54,9,3.2,0,30,29.9,29.9,Aug,2009
19,19,19/08/2007,Elche,84,77.7,68,68,65.4,63,83,66.4,51,13,6.2,0,29.8,29.7,29.7,Aug,2007
18,18,18/08/2002,Elche,86,77.7,68,70,66.6,61,88,69.8,43,12,5,0,29.8,29.7,29.7,Aug,2002
17,17,17/07/2003,Elche,86,77.7,68,66,62,55,78,59.2,42,13,6.4,0,30,29.9,29.6,Jul,2003
20,20,20/08/2006,Elche,86,77.7,68,68,61.7,54,74,58.2,45,24,11,0,30,30,29.9,Aug,2006
13,13,13/08/2007,Elche,86,77.7,68,66,59.9,50,73,56.5,30,13,5.8,0,29.8,29.8,29.7,Aug,2007
30,30,30/08/2019,Elche,86,77.7,68,72,65,59,89,66.7,40,9,4,0,30,29.9,29.9,Aug,2019
5,5,5/07/2006,Elche,88,77.7,68,68,64.4,50,83,65.5,27,12,6.2,0,29.9,29.8,29.7,Jul,2006
24,24,24/09/2018,Elche,90,77.7,68,75,65.5,59,84,67.9,38,10,4.9,0,30,30,29.9,Sep,2018
5,5,5/10/2015,Elche,93,77.7,68,68,61.4,55,94,61.5,29,17,5.5,0,30,29.9,29.8,Oct,2015
27,27,27/06/2003,Elche,84,77.8,68,70,68.4,64,88,73.5,58,10,5.2,0,29.8,29.7,29.7,Jun,2003
26,26,26/06/2003,Elche,86,77.8,68,70,67,64,88,70.6,48,10,4.2,0,29.9,29.8,29.7,Jun,2003
11,11,11/09/2022,Elche,86,77.8,68,75,70.1,63,94,78.6,45,10,4.1,0,29.9,29.8,29.8,Sep,2022
5,5,5/09/2010,Elche,88,77.8,68,68,61.3,50,88,59.5,27,9,3.9,0,29.9,29.8,29.8,Sep,2010
5,5,5/09/2011,Elche,88,77.8,68,72,63.2,54,83,62.3,31,15,6.3,0,30.1,29.9,29.9,Sep,2011
4,4,4/09/2010,Elche,90,77.8,68,68,61.9,54,83,60.9,31,12,4.8,0,29.9,29.9,29.8,Sep,2010
12,12,12/06/2014,Elche,84,77.9,68,61,53.2,48,61,43.1,28,13,4.7,0,30,30,29.9,Jun,2014
20,20,20/06/2017,Elche,84,77.9,68,72,64.4,52,89,64.8,37,10,5.9,0,29.9,29.9,29.9,Jun,2017
5,5,5/08/2009,Elche,86,77.9,68,72,67.3,59,88,70.8,51,10,4.5,0,29.9,29.8,29.8,Aug,2009
27,27,27/06/2018,Elche,86,77.9,68,70,63,55,94,63.5,35,8,4.1,0,29.9,29.8,29.8,Jun,2018
8,8,8/09/2002,Elche,90,77.9,68,66,57,46,88,53.6,22,10,5.7,1,29.7,29.7,29.6,Sep,2002
21,21,21/09/2002,Elche,90,77.9,68,73,66.5,63,88,70.6,43,12,6,1,29.9,29.1,0,Sep,2002
30,30,30/06/2005,Elche,84,78,68,70,66.2,63,88,67.8,51,12,4.5,0,29.8,29.7,29.7,Jun,2005
10,10,10/07/2008,Elche,86,78,68,70,64.9,61,83,65.1,45,8,3.7,0,29.9,29.8,29.8,Jul,2008
25,25,25/07/2011,Elche,86,78,68,72,65.7,57,88,67,42,13,4.6,0,29.8,29.8,29.7,Jul,2011
23,23,23/09/2018,Elche,91,78,68,70,65.1,54,94,68.3,29,8,3,0,30.1,30,30,Sep,2018
2,2,2/09/2009,Elche,84,78.1,68,72,68.6,66,94,73.5,55,9,3.1,0,29.9,29.8,29.8,Sep,2009
28,28,28/08/2006,Elche,86,78.1,68,66,61.8,57,78,58.4,40,12,4.9,0,29.9,29.9,29.8,Aug,2006
28,28,28/06/2011,Elche,86,78.1,68,70,66.6,59,94,69.1,48,7,2.1,0,29.9,29.8,29.8,Jun,2011
13,13,13/06/2017,Elche,86,78.1,68,66,57.4,50,73,50.9,31,18,8.8,0,29.8,29.8,29.7,Jun,2017
12,12,12/09/2021,Elche,86,78.1,68,72,64.4,54,88,65.3,33,10,5.1,0,29.9,29.8,29.8,Sep,2021
30,30,30/07/2013,Elche,84,78.2,68,72,62.1,50,78,58.2,44,20,7.8,0,30.1,30,30,Jul,2013
29,29,29/06/2004,Elche,86,78.2,68,66,59,54,65,52.4,33,10,4.5,0,30,30,30,Jun,2004
28,28,28/07/2007,Elche,86,78.2,68,72,66.5,57,88,68.1,51,12,5.4,0,29.9,29.9,29.9,Jul,2007
15,15,15/08/2009,Elche,86,78.2,68,72,63.7,52,88,63.6,31,12,4.6,0,29.9,29.8,29.8,Aug,2009
1,1,1/06/2010,Elche,86,78.2,68,70,62,54,83,60.5,35,10,4.6,0,29.9,29.8,29.8,Jun,2010
24,24,24/06/2012,Elche,86,78.2,68,70,61,55,78,57.3,37,10,4.5,0,30,30,29.9,Jun,2012
22,22,22/08/2017,Elche,86,78.2,68,70,63.1,50,83,61.9,29,8,4.3,0,29.9,29.9,29.8,Aug,2017
6,6,6/09/2021,Elche,88,78.2,68,72,65.7,52,88,68.2,29,9,4.9,1,30,29.9,29.9,Sep,2021
4,4,4/07/2021,Elche,90,78.2,68,73,70.2,63,100,77.9,40,12,5,0,29.8,29.8,29.7,Jul,2021
6,6,6/08/2009,Elche,86,78.3,68,72,67.8,57,88,70.2,51,9,3.7,0,29.9,29.8,29.8,Aug,2009
4,4,4/07/2019,Elche,86,78.3,68,73,65.8,57,89,66.9,40,17,8.9,0,29.9,29.8,29.8,Jul,2019
16,16,16/09/2022,Elche,88,78.3,68,70,63.6,57,83,61.3,43,14,5.8,0,29.7,29.7,29.7,Sep,2022
15,15,15/08/2002,Elche,90,78.3,68,70,66.3,63,88,68.3,40,13,5,0,29.9,29.8,29.8,Aug,2002
3,3,3/07/2008,Elche,90,78.3,68,68,63.9,46,88,64.5,22,16,7.5,0,29.8,29.7,29.6,Jul,2008
20,20,20/06/2007,Elche,91,78.3,68,64,57.7,45,78,52.3,22,13,5.4,0,29.8,29.8,29.7,Jun,2007
4,4,4/07/2002,Elche,86,78.4,68,70,66.4,50,83,67.8,45,24,11.8,0,29.9,29.9,29.8,Jul,2002
20,20,20/07/2008,Elche,86,78.4,68,72,62,54,83,59.1,33,12,3.4,0,29.9,29.8,29.8,Jul,2008
3,3,3/09/2008,Elche,88,78.4,68,68,64.9,61,83,64.7,43,14,4.7,0,29.8,29.7,29.6,Sep,2008
15,15,15/06/2016,Elche,88,78.4,68,66,60,41,94,57.6,23,15,7.6,2,29.6,29.5,29.4,Jun,2016
8,8,8/07/2013,Elche,86,78.5,68,70,58.4,50,78,51.4,29,12,4.8,0,30,30,29.9,Jul,2013
6,6,6/09/2018,Elche,86,78.5,68,72,65.7,54,83,65,44,14,5.7,1,29.8,29.7,29.7,Sep,2018
10,10,10/07/2020,Elche,86,78.5,68,73,65,59,89,64.2,40,18,7.5,2,29.8,29.8,29.8,Jul,2020
31,31,31/08/2019,Elche,88,78.5,68,70,65.1,61,88,66,40,7,3.9,0,29.9,29.8,29.8,Aug,2019
11,11,11/09/2017,Elche,90,78.5,68,59,48.4,39,64,36.3,22,17,9.2,0,29.8,29.7,29.7,Sep,2017
30,30,30/09/2013,Elche,86,78.6,68,68,59.6,54,64,53,37,14,5.8,0,29.7,29.7,29.6,Sep,2013
22,22,22/07/2014,Elche,88,78.6,68,64,59.7,54,73,54.3,31,10,4.3,0,29.9,29.8,29.8,Jul,2014
8,8,8/07/2022,Elche,88,78.6,68,68,62.3,57,83,59.1,37,12,4.3,0,30,30,30,Jul,2022
29,29,29/07/2002,Elche,86,78.7,68,66,60.1,45,78,54.3,28,12,4.9,0,29.9,29.9,29.8,Jul,2002
28,28,28/07/2004,Elche,86,78.7,68,66,63.1,61,78,59.4,45,12,4.1,0,29.8,29.8,29.8,Jul,2004
15,15,15/06/2021,Elche,88,78.7,68,64,56.5,43,65,47.1,29,16,7.7,0,29.9,29.8,29.8,Jun,2021
9,9,9/08/2006,Elche,86,78.8,68,64,60.5,54,78,55.1,33,12,5.8,1,29.8,29.8,29.7,Aug,2006
27,27,27/07/2007,Elche,86,78.8,68,72,66.6,55,83,67,47,10,4.5,0,29.9,29.9,29.8,Jul,2007
14,14,14/06/2007,Elche,88,78.8,68,66,54.7,45,83,46.7,22,16,7.6,0,29.7,29.6,29.6,Jun,2007
26,26,26/06/2008,Elche,88,78.8,68,66,59.9,55,73,54.3,33,9,3.5,0,29.9,29.9,29.9,Jun,2008
12,12,12/08/2013,Elche,88,78.8,68,73,64.3,52,83,63.9,31,10,3.7,0,29.9,29.9,29.8,Aug,2013
28,28,28/06/2014,Elche,88,78.8,68,66,55.3,45,65,45.3,30,10,4.4,0,29.9,29.8,29.7,Jun,2014
9,9,9/07/2022,Elche,88,78.8,68,70,64,55,83,62.9,33,13,5.7,0,30,30,29.9,Jul,2022
